voxel	355	246	156
voxel	356	246	156
voxel	354	247	156
voxel	353	247	156
voxel	355	247	156
voxel	356	247	156
voxel	354	248	156
voxel	353	248	156
voxel	355	248	156
voxel	354	246	157
voxel	353	247	157
voxel	354	247	157
voxel	355	247	157
voxel	353	248	157
voxel	354	248	157
voxel	355	248	157
voxel	353	249	157
voxel	353	246	158
voxel	353	247	158
voxel	354	247	158
voxel	352	248	158
voxel	353	248	158
voxel	354	248	158
voxel	355	248	158
voxel	353	249	158
voxel	352	249	158
voxel	352	247	159
voxel	353	247	159
voxel	352	248	159
voxel	353	248	159
voxel	354	248	159
voxel	352	249	159
voxel	351	249	159
voxel	353	249	159
voxel	354	249	159
voxel	352	250	159
voxel	352	247	160
voxel	351	248	160
voxel	352	248	160
voxel	353	248	160
voxel	351	249	160
voxel	352	249	160
voxel	353	249	160
voxel	351	250	160
voxel	352	250	160
voxel	351	248	161
voxel	352	248	161
voxel	350	249	161
voxel	351	249	161
voxel	352	249	161
voxel	353	249	161
voxel	351	250	161
voxel	350	250	161
voxel	352	250	161
voxel	350	248	162
voxel	351	248	162
voxel	350	249	162
voxel	351	249	162
voxel	352	249	162
voxel	350	250	162
voxel	349	250	162
voxel	351	250	162
voxel	352	250	162
voxel	350	251	162
voxel	349	251	162
voxel	349	249	163
voxel	350	249	163
voxel	351	249	163
voxel	349	250	163
voxel	348	250	163
voxel	350	250	163
voxel	351	250	163
voxel	349	251	163
voxel	348	251	163
voxel	350	251	163
voxel	351	251	163
voxel	349	249	164
voxel	350	249	164
voxel	348	250	164
voxel	349	250	164
voxel	350	250	164
voxel	348	251	164
voxel	347	251	164
voxel	349	251	164
voxel	350	251	164
voxel	348	252	164
voxel	347	250	165
voxel	348	250	165
voxel	349	250	165
voxel	347	251	165
voxel	348	251	165
voxel	349	251	165
voxel	350	251	165
voxel	347	250	166
voxel	348	250	166
voxel	346	251	166
voxel	347	251	166
voxel	348	251	166
voxel	349	251	166
voxel	347	252	166
voxel	346	252	166
voxel	348	252	166
voxel	349	252	166
voxel	346	250	167
voxel	345	251	167
voxel	346	251	167
voxel	347	251	167
voxel	348	251	167
voxel	346	252	167
voxel	345	252	167
voxel	347	252	167
voxel	348	252	167
voxel	344	251	168
voxel	345	251	168
voxel	346	251	168
voxel	344	252	168
voxel	345	252	168
voxel	346	252	168
voxel	347	252	168
voxel	345	253	168
voxel	344	253	168
voxel	346	253	168
voxel	344	251	169
voxel	345	251	169
voxel	344	252	169
voxel	345	252	169
voxel	346	252	169
voxel	344	253	169
voxel	343	253	169
voxel	345	253	169
voxel	346	253	169
voxel	344	251	170
voxel	343	252	170
voxel	344	252	170
voxel	345	252	170
voxel	343	253	170
voxel	344	253	170
voxel	345	253	170
voxel	346	253	170
voxel	344	254	170
voxel	343	254	170
voxel	345	254	170
voxel	342	252	171
voxel	343	252	171
voxel	344	252	171
voxel	342	253	171
voxel	343	253	171
voxel	344	253	171
voxel	345	253	171
voxel	343	254	171
voxel	342	254	171
voxel	344	254	171
voxel	342	252	172
voxel	343	252	172
voxel	341	253	172
voxel	342	253	172
voxel	343	253	172
voxel	344	253	172
voxel	342	254	172
voxel	341	254	172
voxel	343	254	172
voxel	344	254	172
voxel	342	255	172
voxel	341	255	172
voxel	343	255	172
voxel	341	253	173
voxel	342	253	173
voxel	343	253	173
voxel	341	254	173
voxel	340	254	173
voxel	342	254	173
voxel	343	254	173
voxel	344	254	173
voxel	342	255	173
voxel	340	255	173
voxel	341	255	173
voxel	343	255	173
voxel	340	253	174
voxel	339	254	174
voxel	340	254	174
voxel	341	254	174
voxel	342	254	174
voxel	340	255	174
voxel	339	255	174
voxel	341	255	174
voxel	342	255	174
voxel	340	256	174
voxel	339	256	174
voxel	341	256	174
voxel	339	254	175
voxel	340	254	175
voxel	341	254	175
voxel	339	255	175
voxel	338	255	175
voxel	340	255	175
voxel	341	255	175
voxel	342	255	175
voxel	340	256	175
voxel	338	256	175
voxel	339	256	175
voxel	341	256	175
voxel	339	257	175
voxel	338	257	175
voxel	338	255	176
voxel	339	255	176
voxel	340	255	176
voxel	338	256	176
voxel	337	256	176
voxel	339	256	176
voxel	340	256	176
voxel	341	256	176
voxel	339	257	176
voxel	338	257	176
voxel	340	257	176
voxel	338	255	177
voxel	337	256	177
voxel	338	256	177
voxel	339	256	177
voxel	340	256	177
voxel	338	257	177
voxel	337	257	177
voxel	339	257	177
voxel	337	258	177
voxel	338	258	177
voxel	336	256	178
voxel	337	256	178
voxel	338	256	178
voxel	336	257	178
voxel	337	257	178
voxel	338	257	178
voxel	339	257	178
voxel	337	258	178
voxel	336	258	178
voxel	338	258	178
voxel	335	257	179
voxel	336	257	179
voxel	337	257	179
voxel	338	257	179
voxel	336	258	179
voxel	335	258	179
voxel	337	258	179
voxel	338	258	179
voxel	336	259	179
voxel	335	259	179
voxel	335	257	180
voxel	336	257	180
voxel	334	258	180
voxel	335	258	180
voxel	336	258	180
voxel	337	258	180
voxel	335	259	180
voxel	334	259	180
voxel	336	259	180
voxel	335	257	181
voxel	334	258	181
voxel	335	258	181
voxel	336	258	181
voxel	334	259	181
voxel	333	259	181
voxel	335	259	181
voxel	336	259	181
voxel	334	260	181
voxel	333	260	181
voxel	334	258	182
voxel	335	258	182
voxel	333	259	182
voxel	334	259	182
voxel	335	259	182
voxel	336	259	182
voxel	334	260	182
voxel	333	260	182
voxel	335	260	182
voxel	334	258	183
voxel	333	259	183
voxel	334	259	183
voxel	335	259	183
voxel	333	260	183
voxel	334	260	183
voxel	335	260	183
voxel	333	259	184
voxel	334	259	184
voxel	332	260	184
voxel	333	260	184
voxel	334	260	184
voxel	335	260	184
voxel	333	261	184
voxel	332	261	184
voxel	334	261	184
voxel	333	259	185
voxel	332	260	185
voxel	333	260	185
voxel	334	260	185
voxel	332	261	185
voxel	333	261	185
voxel	334	261	185
voxel	333	259	186
voxel	332	260	186
voxel	333	260	186
voxel	334	260	186
voxel	332	261	186
voxel	333	261	186
voxel	334	261	186
voxel	332	260	187
voxel	333	260	187
voxel	331	261	187
voxel	332	261	187
voxel	333	261	187
voxel	332	262	187
voxel	333	262	187
voxel	332	260	188
voxel	331	261	188
voxel	332	261	188
voxel	333	261	188
voxel	331	262	188
voxel	332	262	188
voxel	333	262	188
voxel	332	260	189
voxel	331	261	189
voxel	332	261	189
voxel	333	261	189
voxel	331	262	189
voxel	332	262	189
voxel	333	262	189
voxel	331	261	190
voxel	332	261	190
voxel	331	262	190
voxel	332	262	190
voxel	333	262	190
voxel	331	261	191
voxel	332	261	191
voxel	330	262	191
voxel	331	262	191
voxel	332	262	191
voxel	331	263	191
voxel	330	261	192
voxel	331	261	192
voxel	330	262	192
voxel	331	262	192
voxel	332	262	192
voxel	331	263	192
voxel	332	263	192
voxel	331	261	193
voxel	330	262	193
voxel	331	262	193
voxel	332	262	193
voxel	330	263	193
voxel	331	263	193
voxel	330	262	194
voxel	331	262	194
voxel	329	263	194
voxel	330	263	194
voxel	331	263	194
voxel	330	262	195
voxel	329	263	195
voxel	330	263	195
voxel	331	263	195
voxel	329	264	195
voxel	330	264	195
voxel	331	264	195
voxel	330	262	196
voxel	329	263	196
voxel	330	263	196
voxel	329	264	196
voxel	330	264	196
voxel	328	263	197
voxel	329	263	197
voxel	330	263	197
voxel	328	264	197
voxel	329	264	197
voxel	330	264	197
voxel	328	263	198
voxel	329	263	198
voxel	328	264	198
voxel	329	264	198
voxel	330	264	198
voxel	328	265	198
voxel	329	265	198
voxel	330	265	198
voxel	328	263	199
voxel	329	263	199
voxel	328	264	199
voxel	329	264	199
voxel	328	265	199
voxel	329	265	199
voxel	327	264	200
voxel	328	264	200
voxel	329	264	200
voxel	327	265	200
voxel	328	265	200
voxel	329	265	200
voxel	328	264	201
voxel	327	265	201
voxel	328	265	201
voxel	329	265	201
voxel	327	266	201
voxel	328	266	201
voxel	329	266	201
voxel	327	265	202
voxel	328	265	202
voxel	327	266	202
voxel	328	266	202
voxel	329	266	202
voxel	327	265	203
voxel	328	265	203
voxel	326	266	203
voxel	327	266	203
voxel	328	266	203
voxel	326	267	203
voxel	327	267	203
voxel	327	265	204
voxel	326	266	204
voxel	327	266	204
voxel	328	266	204
voxel	326	267	204
voxel	327	267	204
voxel	328	267	204
voxel	326	266	205
voxel	327	266	205
voxel	326	267	205
voxel	327	267	205
voxel	326	266	206
voxel	327	266	206
voxel	325	267	206
voxel	326	267	206
voxel	327	267	206
voxel	325	268	206
voxel	326	268	206
voxel	327	268	206
voxel	326	266	207
voxel	325	267	207
voxel	326	267	207
voxel	327	267	207
voxel	325	268	207
voxel	326	268	207
voxel	327	268	207
voxel	325	267	208
voxel	326	267	208
voxel	325	268	208
voxel	326	268	208
voxel	325	269	208
voxel	326	269	208
voxel	325	267	209
voxel	324	268	209
voxel	325	268	209
voxel	326	268	209
voxel	324	269	209
voxel	325	269	209
voxel	326	269	209
voxel	324	268	210
voxel	325	268	210
voxel	326	268	210
voxel	324	269	210
voxel	325	269	210
voxel	326	269	210
voxel	325	270	210
voxel	324	268	211
voxel	325	268	211
voxel	324	269	211
voxel	325	269	211
voxel	326	269	211
voxel	324	270	211
voxel	325	270	211
voxel	324	268	212
voxel	325	268	212
voxel	323	269	212
voxel	324	269	212
voxel	325	269	212
voxel	323	270	212
voxel	324	270	212
voxel	325	270	212
voxel	323	269	213
